CustomerID,TransactionID,Date,Product,Amount
CUST2662,T535840,2026-02-08,Saree,3459.62
CUST2299,T959146,2026-02-08,Kurti,3809.22
CUST2064,T178150,2026-02-08,Cap,2254.43
CUST2522,T840513,2026-02-08,Kurti,3630.56
CUST2602,T559041,2026-02-08,Saree,4571.59
CUST2777,T966904,2026-02-08,Sneakers,4588.15
CUST2264,T218779,2026-02-09,Blazer,6579.58
CUST2720,T376208,2026-02-09,Saree,4977.97
CUST2397,T133546,2026-02-09,Saree,7437.05
CUST2460,T819848,2026-02-09,Watch,3214.57
CUST2552,T973700,2026-02-09,Formal Shoes,6027.4
CUST2638,T969226,2026-02-09,Watch,3473.45
CUST2173,T372870,2026-02-09,Sneakers,3713.12
CUST2069,T522400,2026-02-09,Cap,3492.24
CUST2256,T919317,2026-02-10,Belt,6758.87
CUST2126,T622735,2026-02-10,Lawn Suit,4127.48
CUST2681,T271934,2026-02-10,Lawn Suit,4389.51
CUST2654,T560999,2026-02-10,Formal Shoes,3917.53
CUST2271,T924612,2026-02-10,Kurti,4331.32
CUST2530,T235293,2026-02-10,Dress,1833.44
CUST2160,T824833,2026-02-10,Watch,2444.46
CUST2664,T362390,2026-02-10,Sneakers,4058.59
CUST2086,T653927,2026-02-10,Lawn Suit,4017.19
CUST2362,T770392,2026-02-10,Watch,2388.48
CUST2252,T519373,2026-02-10,Formal Shoes,1589.56
CUST2550,T346549,2026-02-10,Cap,1339.56
CUST2532,T644061,2026-02-10,Saree,3633.84
CUST2237,T258206,2026-02-10,Belt,3122.63
CUST2493,T324818,2026-02-10,Jeans,4191.53
CUST2307,T309688,2026-02-10,Handbag,4201.0
CUST2190,T389108,2026-02-10,Blazer,2577.88
CUST2215,T492726,2026-02-10,Blazer,3820.78
CUST2568,T907934,2026-02-10,Dress,2038.4
CUST2132,T105751,2026-02-10,Cap,3544.69
CUST2740,T149708,2026-02-10,Lawn Suit,4717.84
CUST2440,T512685,2026-02-10,Saree,2785.74
CUST2361,T544517,2026-02-11,Sneakers,4434.7
CUST2290,T958700,2026-02-11,Handbag,5124.12
CUST2282,T567602,2026-02-11,Handbag,4378.75
CUST2354,T710361,2026-02-11,Handbag,4509.58
CUST2791,T481438,2026-02-11,Belt,5995.12
CUST2112,T778018,2026-02-11,Lawn Suit,2840.94
CUST2671,T754858,2026-02-11,Blazer,3745.99
CUST2003,T972751,2026-02-11,Dress,2100.85
CUST2251,T892371,2026-02-11,Kurti,4028.69
CUST2114,T777420,2026-02-11,Cap,8523.07
CUST2040,T376038,2026-02-11,Jeans,1749.88
CUST2736,T393006,2026-02-11,Sneakers,4484.58
CUST2213,T604224,2026-02-11,Saree,4035.92
CUST2694,T997579,2026-02-11,Belt,8561.99
CUST2614,T590013,2026-02-11,Handbag,6485.28
CUST2605,T963565,2026-02-11,Belt,4188.23
CUST2529,T859006,2026-02-11,Formal Shoes,2456.31
CUST2651,T551161,2026-02-12,Cap,3609.06
CUST2606,T591631,2026-02-12,Sneakers,2074.77
CUST2480,T552664,2026-02-12,Dress,1492.06
CUST2171,T857453,2026-02-12,Kurti,3734.04
CUST2659,T872979,2026-02-12,Sneakers,3448.01
CUST2055,T581107,2026-02-12,Dress,3157.27
CUST2637,T517645,2026-02-12,Watch,3422.51
CUST2599,T887124,2026-02-12,Watch,4477.07
CUST2321,T932728,2026-02-12,Watch,9294.92
CUST2408,T823787,2026-02-12,Dress,4195.01
CUST2308,T225537,2026-02-12,Lawn Suit,6615.09
CUST2535,T974162,2026-02-12,Dress,2766.89
CUST2755,T104270,2026-02-12,Handbag,2789.7
CUST2620,T221736,2026-02-12,Dress,3611.38
CUST2731,T829755,2026-02-12,Dress,3566.75
CUST2242,T117905,2026-02-13,Saree,3018.54
CUST2463,T951143,2026-02-13,Formal Shoes,2040.75
CUST2562,T317134,2026-02-13,Blazer,1955.67
CUST2486,T772983,2026-02-13,Kurti,3527.83
CUST2577,T471522,2026-02-13,Belt,3379.63
CUST2022,T618578,2026-02-13,Jeans,3406.85
CUST2698,T298117,2026-02-13,Sneakers,4036.67
CUST2033,T627526,2026-02-13,Sneakers,3250.01
CUST2506,T233110,2026-02-13,Sneakers,2555.02
CUST2438,T589281,2026-02-13,Sneakers,4441.17
CUST2523,T205316,2026-02-13,Watch,2471.57
CUST2135,T972362,2026-02-13,Sneakers,4674.49
CUST2384,T838216,2026-02-13,Cap,2545.02
CUST2048,T195295,2026-02-13,Watch,5218.29
CUST2431,T944177,2026-02-13,Watch,7881.46
CUST2695,T422636,2026-02-13,Watch,2162.78
CUST2656,T889040,2026-02-14,Sneakers,3960.89
CUST2782,T499434,2026-02-14,Kurti,3084.75
CUST2456,T722165,2026-02-14,Lawn Suit,3589.54
CUST2775,T416278,2026-02-14,Handbag,7580.17
CUST2146,T929456,2026-02-14,Cap,9464.84
CUST2607,T162545,2026-02-14,Sneakers,3862.69
CUST2436,T259758,2026-02-14,Formal Shoes,3156.2
CUST2335,T633369,2026-02-14,Watch,1932.19
CUST2351,T471879,2026-02-14,Dress,7717.98
CUST2249,T121388,2026-02-14,Dress,1924.8
CUST2628,T591424,2026-02-14,Blazer,2328.91
CUST2588,T167246,2026-02-14,Cap,3598.37
CUST2413,T714302,2026-02-14,Lawn Suit,1833.72
CUST2310,T314414,2026-02-15,Blazer,3561.87
CUST2262,T325378,2026-02-15,Belt,7883.95
CUST2221,T621403,2026-02-15,Cap,1596.95
CUST2426,T944415,2026-02-15,Kurti,5030.41
CUST2442,T397640,2026-02-15,Lawn Suit,2778.84
CUST2050,T668652,2026-02-15,Dress,2533.72
CUST2020,T966305,2026-02-15,Handbag,3467.03
CUST2762,T420903,2026-02-15,Saree,3539.28
CUST2450,T835962,2026-02-15,Saree,2641.29
CUST2128,T459219,2026-02-15,Formal Shoes,6201.83
CUST2063,T263081,2026-02-15,Kurti,3574.34
CUST2108,T230331,2026-02-15,Kurti,3895.05
CUST2493,T540227,2026-02-15,Belt,4580.44
CUST2677,T939424,2026-02-15,Saree,3361.03
CUST2118,T532390,2026-02-15,Cap,2960.34
CUST2417,T793041,2026-02-16,Belt,3114.95
CUST2168,T980946,2026-02-16,Handbag,3680.3
CUST2704,T259582,2026-02-16,Kurti,3398.36
CUST2526,T148672,2026-02-16,Jeans,3966.76
CUST2662,T699123,2026-02-16,Dress,8292.99
CUST2196,T615508,2026-02-16,Lawn Suit,8834.09
CUST2183,T925381,2026-02-16,Kurti,3680.45
CUST2515,T158019,2026-02-16,Cap,2126.48
CUST2011,T865975,2026-02-16,Kurti,2882.01
CUST2785,T470182,2026-02-16,Jeans,4579.28
CUST2035,T726390,2026-02-16,Jeans,3736.7
CUST2569,T435938,2026-02-16,Belt,1975.93
CUST2132,T499638,2026-02-16,Saree,4408.43
CUST2224,T553941,2026-02-16,Lawn Suit,4073.73
CUST2252,T169951,2026-02-16,Formal Shoes,1795.01
CUST2495,T884846,2026-02-16,Sneakers,4985.95
CUST2516,T858609,2026-02-16,Dress,6400.38
CUST2376,T210349,2026-02-17,Kurti,2783.61
CUST2766,T832118,2026-02-17,Kurti,1902.83
CUST2559,T463973,2026-02-17,Sneakers,2961.58
CUST2579,T769331,2026-02-17,Cap,1469.8
CUST2715,T931000,2026-02-17,Dress,4525.96
CUST2400,T184512,2026-02-17,Lawn Suit,3339.25
CUST2564,T558339,2026-02-17,Dress,1794.04
CUST2276,T951679,2026-02-17,Handbag,8242.2
CUST2582,T975688,2026-02-17,Sneakers,9201.57
CUST2092,T838087,2026-02-17,Dress,4810.68
CUST2106,T661289,2026-02-17,Jeans,2157.31
CUST2547,T380978,2026-02-17,Formal Shoes,4742.2
CUST2747,T869370,2026-02-17,Kurti,3519.36
CUST2061,T621438,2026-02-17,Saree,3940.92
CUST2333,T437196,2026-02-17,Cap,2712.17
CUST2238,T187310,2026-02-17,Belt,3938.77
CUST2749,T153444,2026-02-17,Cap,6442.89
CUST2129,T991600,2026-02-18,Blazer,1909.49
CUST2457,T872777,2026-02-18,Saree,3685.14
CUST2102,T845816,2026-02-18,Lawn Suit,2227.38
CUST2433,T257752,2026-02-18,Sneakers,1569.75
CUST2348,T278642,2026-02-18,Cap,2166.97
CUST2039,T839721,2026-02-18,Blazer,7814.14
CUST2772,T207212,2026-02-18,Belt,2916.32
CUST2381,T297115,2026-02-18,Dress,2747.33
CUST2186,T151587,2026-02-18,Belt,3922.09
CUST2114,T600204,2026-02-18,Sneakers,6323.52
CUST2394,T961721,2026-02-18,Cap,2087.47
CUST2321,T174666,2026-02-18,Blazer,4158.57
CUST2548,T477863,2026-02-19,Jeans,1382.55
CUST2170,T219916,2026-02-19,Belt,1944.8
CUST2437,T142972,2026-02-19,Dress,3572.78
CUST2012,T584678,2026-02-19,Sneakers,2648.47
CUST2684,T159734,2026-02-19,Belt,8585.91
CUST2693,T537285,2026-02-19,Jeans,4294.25
CUST2033,T854823,2026-02-19,Handbag,2532.26
CUST2340,T488251,2026-02-19,Kurti,3674.59
CUST2131,T454421,2026-02-19,Lawn Suit,4502.51
CUST2519,T929514,2026-02-19,Kurti,2047.26
CUST2351,T672744,2026-02-19,Kurti,6337.62
CUST2032,T797993,2026-02-19,Kurti,3812.71
CUST2306,T606863,2026-02-19,Cap,3472.13
CUST2281,T395937,2026-02-19,Dress,2953.57
CUST2439,T469578,2026-02-19,Blazer,8734.55
CUST2191,T784209,2026-02-19,Watch,3314.64
CUST2040,T983858,2026-02-19,Belt,4698.59
CUST2020,T330515,2026-02-20,Cap,1489.64
CUST2150,T904894,2026-02-20,Jeans,1410.75
CUST2341,T763341,2026-02-20,Lawn Suit,4504.44
CUST2344,T324125,2026-02-20,Blazer,7598.36
CUST2291,T785715,2026-02-20,Kurti,1024.2
CUST2305,T701310,2026-02-20,Saree,2397.84
CUST2498,T263327,2026-02-20,Watch,2757.33
CUST2059,T688662,2026-02-20,Sneakers,2292.33
CUST2536,T221758,2026-02-20,Cap,6692.65
CUST2384,T126692,2026-02-20,Dress,3831.17
CUST2550,T976678,2026-02-20,Formal Shoes,1702.22
CUST2117,T250762,2026-02-20,Kurti,4321.03
CUST2202,T369735,2026-02-20,Saree,3046.58
CUST2066,T543048,2026-02-20,Watch,2157.7
CUST2382,T467698,2026-02-20,Cap,4074.24
CUST2691,T270863,2026-02-20,Lawn Suit,4833.41
CUST2287,T338341,2026-02-21,Belt,4047.27
CUST2561,T732528,2026-02-21,Jeans,6784.71
CUST2471,T672663,2026-02-21,Cap,3870.49
CUST2052,T428490,2026-02-21,Sneakers,7774.05
CUST2047,T822570,2026-02-21,Formal Shoes,1992.37
CUST2546,T891816,2026-02-21,Saree,3345.28
CUST2120,T147619,2026-02-21,Dress,6108.85
CUST2272,T484623,2026-02-21,Handbag,2058.68
CUST2044,T694599,2026-02-21,Blazer,2235.36
CUST2524,T448392,2026-02-21,Sneakers,2071.33
CUST2274,T234711,2026-02-21,Blazer,3037.15
CUST2760,T844786,2026-02-21,Saree,3585.61
CUST2435,T698075,2026-02-21,Belt,4524.81
CUST2199,T956998,2026-02-21,Saree,3003.03
CUST2717,T993740,2026-02-21,Saree,3661.96
CUST2194,T125862,2026-02-21,Cap,7959.81
CUST2365,T530674,2026-02-21,Lawn Suit,3619.33
CUST2230,T461216,2026-02-21,Sneakers,3466.98
CUST2497,T430987,2026-02-22,Handbag,3414.8
CUST2250,T977756,2026-02-22,Belt,2701.2
CUST2694,T425589,2026-02-22,Dress,5865.55
CUST2740,T832389,2026-02-22,Lawn Suit,2886.82
CUST2055,T463463,2026-02-22,Watch,8510.88
CUST2079,T255247,2026-02-22,Cap,8673.43
CUST2484,T217680,2026-02-22,Belt,4466.87
CUST2246,T260240,2026-02-22,Sneakers,7476.79
CUST2775,T882803,2026-02-22,Blazer,3949.31
CUST2026,T673868,2026-02-22,Kurti,4149.27
CUST2537,T742722,2026-02-23,Formal Shoes,3424.65
CUST2427,T210547,2026-02-23,Belt,2367.97
CUST2188,T185131,2026-02-23,Saree,3472.01
CUST2593,T687790,2026-02-23,Dress,2695.23
CUST2528,T742408,2026-02-23,Watch,2082.09
CUST2735,T681728,2026-02-23,Dress,2968.49
CUST2203,T956702,2026-02-23,Sneakers,3560.84
CUST2648,T204222,2026-02-23,Kurti,6467.58
CUST2241,T299347,2026-02-23,Handbag,4245.68
CUST2343,T123426,2026-02-23,Formal Shoes,3074.1
CUST2173,T724024,2026-02-23,Lawn Suit,2962.07
CUST2627,T952459,2026-02-23,Sneakers,6893.25
CUST2702,T410131,2026-02-23,Saree,3382.91
CUST2088,T506952,2026-02-23,Blazer,1949.36
CUST2086,T665874,2026-02-23,Sneakers,4533.63
CUST2185,T798820,2026-02-23,Lawn Suit,4634.12
CUST2617,T428415,2026-02-23,Dress,7802.5
CUST2672,T997013,2026-02-23,Cap,4587.39
CUST2406,T469084,2026-02-23,Lawn Suit,3222.77
CUST2121,T905162,2026-02-23,Handbag,1588.86
CUST2482,T573223,2026-02-23,Saree,3565.83
CUST2518,T643490,2026-02-23,Lawn Suit,4303.45
CUST2714,T702956,2026-02-23,Sneakers,4238.47
CUST2350,T456554,2026-02-23,Belt,2282.53
CUST2127,T102635,2026-02-23,Dress,4580.58
CUST2699,T864872,2026-02-23,Blazer,2670.82
CUST2697,T680931,2026-02-23,Dress,3382.02
CUST2663,T351838,2026-02-23,Blazer,5981.27
CUST2222,T559024,2026-02-23,Formal Shoes,1407.88
CUST2566,T172336,2026-02-23,Jeans,4621.64
CUST2509,T884797,2026-02-24,Dress,3230.91
CUST2053,T252728,2026-02-24,Lawn Suit,3523.42
CUST2797,T236055,2026-02-24,Blazer,2130.4
CUST2724,T619207,2026-02-24,Belt,1908.15
CUST2192,T969653,2026-02-24,Watch,4098.47
CUST2244,T591164,2026-02-24,Saree,6855.61
CUST2283,T326124,2026-02-24,Sneakers,3535.64
CUST2700,T119739,2026-02-24,Dress,4378.67
CUST2422,T583605,2026-02-24,Sneakers,5913.64
CUST2050,T518745,2026-02-24,Lawn Suit,4037.54
CUST2158,T470836,2026-02-24,Belt,2782.38
CUST2092,T299062,2026-02-25,Dress,2240.46
CUST2448,T565502,2026-02-25,Watch,1913.85
CUST2671,T953326,2026-02-25,Handbag,7480.86
CUST2560,T642248,2026-02-25,Jeans,3612.91
CUST2616,T612548,2026-02-25,Saree,4011.46
CUST2505,T361624,2026-02-25,Cap,3998.69
CUST2209,T376872,2026-02-25,Belt,8372.77
CUST2010,T645421,2026-02-25,Sneakers,4338.99
CUST2564,T107157,2026-02-25,Belt,3284.12
CUST2477,T726989,2026-02-25,Dress,1809.77
CUST2688,T342978,2026-02-25,Cap,2433.34
CUST2687,T606131,2026-02-25,Sneakers,2004.68
CUST2014,T797134,2026-02-25,Kurti,2966.29
CUST2788,T323646,2026-02-25,Belt,5756.15
CUST2082,T817464,2026-02-25,Sneakers,2470.04
CUST2531,T245348,2026-02-25,Handbag,9070.11
CUST2636,T382998,2026-02-25,Watch,3451.55
CUST2187,T763197,2026-02-26,Handbag,6357.3
CUST2584,T593739,2026-02-26,Blazer,3360.5
CUST2293,T943771,2026-02-26,Dress,3530.94
CUST2457,T865919,2026-02-26,Handbag,1913.15
CUST2756,T840431,2026-02-26,Formal Shoes,6003.79
CUST2725,T915177,2026-02-26,Sneakers,6545.96
CUST2254,T520787,2026-02-26,Sneakers,2861.64
CUST2052,T666507,2026-02-26,Lawn Suit,7909.19
CUST2380,T158402,2026-02-26,Blazer,6711.68
CUST2525,T542840,2026-02-26,Saree,2944.57
CUST2154,T189551,2026-02-26,Jeans,2766.69
CUST2103,T875253,2026-02-26,Handbag,3453.46
CUST2524,T289471,2026-02-26,Formal Shoes,2081.12
CUST2374,T400169,2026-02-26,Jeans,4118.33
CUST2318,T804557,2026-02-27,Lawn Suit,3464.41
CUST2179,T774339,2026-02-27,Dress,4109.52
CUST2559,T629902,2026-02-27,Handbag,2879.52
CUST2519,T397335,2026-02-27,Handbag,3485.49
CUST2738,T664806,2026-02-27,Lawn Suit,4649.55
CUST2588,T694334,2026-02-27,Handbag,1871.22
CUST2499,T565398,2026-02-27,Handbag,3436.47
CUST2485,T107219,2026-02-27,Formal Shoes,1569.24
CUST2613,T193424,2026-02-27,Dress,1856.33
CUST2507,T386920,2026-02-27,Dress,2831.44
CUST2235,T624232,2026-02-27,Kurti,5194.48
CUST2064,T610742,2026-02-27,Dress,3001.55
CUST2607,T278940,2026-02-27,Watch,1695.54
CUST2629,T149959,2026-02-27,Cap,5778.37
CUST2685,T959453,2026-02-27,Saree,3238.93
CUST2249,T803497,2026-02-27,Saree,2111.3
CUST2175,T809726,2026-02-28,Formal Shoes,4361.18
CUST2549,T288886,2026-02-28,Kurti,6330.77
CUST2537,T794177,2026-02-28,Watch,3334.11
CUST2353,T999133,2026-02-28,Lawn Suit,3148.79
CUST2337,T773635,2026-02-28,Jeans,4061.22
CUST2147,T920814,2026-02-28,Lawn Suit,2090.99
CUST2706,T475112,2026-02-28,Blazer,2478.75
CUST2037,T731530,2026-02-28,Lawn Suit,4906.72
CUST2766,T809043,2026-02-28,Watch,1627.85
CUST2708,T827214,2026-02-28,Handbag,7707.63
CUST2069,T576816,2026-03-01,Sneakers,2064.13
CUST2575,T145939,2026-03-01,Lawn Suit,3893.46
CUST2326,T704000,2026-03-01,Jeans,7785.77
CUST2743,T256897,2026-03-01,Saree,8686.84
CUST2567,T151077,2026-03-01,Dress,4285.86
CUST2731,T871706,2026-03-01,Dress,4644.79
CUST2661,T335836,2026-03-01,Blazer,4489.33
CUST2133,T806793,2026-03-01,Watch,3203.54
CUST2632,T860766,2026-03-01,Kurti,8836.56
CUST2736,T319374,2026-03-01,Handbag,1656.07
CUST2749,T350109,2026-03-01,Saree,5747.49
CUST2196,T486361,2026-03-01,Kurti,5260.43
CUST2065,T979634,2026-03-02,Jeans,2436.96
CUST2627,T294715,2026-03-02,Saree,4657.58
CUST2339,T461261,2026-03-02,Sneakers,8163.79
CUST2240,T184044,2026-03-02,Watch,2163.52
CUST2250,T835211,2026-03-02,Sneakers,3915.15
CUST2535,T603503,2026-03-02,Belt,3879.71
CUST2404,T889710,2026-03-02,Formal Shoes,8477.36
CUST2384,T302158,2026-03-02,Jeans,3501.75
CUST2715,T829480,2026-03-02,Jeans,1814.6
CUST2186,T112296,2026-03-02,Cap,4062.16
CUST2312,T825441,2026-03-02,Watch,1458.42
CUST2763,T419648,2026-03-02,Kurti,4426.0
CUST2301,T748570,2026-03-02,Dress,2779.05
CUST2729,T633513,2026-03-02,Belt,3776.09
CUST2354,T449950,2026-03-02,Formal Shoes,6804.64
CUST2440,T998464,2026-03-02,Kurti,1651.97
CUST2078,T911774,2026-03-02,Watch,3947.32
CUST2328,T621203,2026-03-02,Cap,4159.84
CUST2638,T857554,2026-03-02,Kurti,3380.39
CUST2121,T467678,2026-03-02,Dress,1296.96
CUST2693,T894881,2026-03-02,Belt,6777.85
CUST2330,T368561,2026-03-02,Lawn Suit,2685.66
CUST2603,T595770,2026-03-02,Formal Shoes,7422.06
CUST2234,T251844,2026-03-02,Dress,8145.82
CUST2262,T519128,2026-03-02,Belt,6298.46
CUST2432,T471495,2026-03-03,Jeans,2477.25
CUST2188,T761595,2026-03-03,Handbag,1618.74
CUST2350,T202770,2026-03-03,Saree,1604.65
CUST2197,T287320,2026-03-03,Dress,2234.92
CUST2268,T218002,2026-03-03,Blazer,3694.79
CUST2080,T734553,2026-03-03,Dress,1890.74
CUST2546,T496258,2026-03-03,Lawn Suit,3891.09
CUST2306,T839271,2026-03-03,Formal Shoes,3471.44
CUST2525,T160838,2026-03-03,Kurti,3154.66
CUST2009,T691548,2026-03-03,Cap,3154.4
CUST2286,T450990,2026-03-03,Belt,4606.19
CUST2767,T302373,2026-03-03,Belt,2675.79
CUST2212,T623599,2026-03-03,Kurti,5840.27
CUST2369,T475200,2026-03-03,Watch,4584.8
CUST2503,T509507,2026-03-03,Kurti,3806.25
CUST2532,T361460,2026-03-04,Watch,2058.84
CUST2067,T552009,2026-03-04,Lawn Suit,9102.94
CUST2259,T767136,2026-03-04,Watch,2437.67
CUST2263,T569010,2026-03-04,Jeans,7728.9
CUST2553,T891093,2026-03-04,Cap,7201.36
CUST2281,T709405,2026-03-04,Lawn Suit,3455.6
CUST2445,T477221,2026-03-04,Handbag,1679.9
CUST2003,T238771,2026-03-04,Saree,3903.65
CUST2521,T827659,2026-03-04,Saree,4608.63
CUST2340,T899615,2026-03-05,Saree,2350.3
CUST2400,T897268,2026-03-05,Sneakers,3018.99
CUST2564,T597627,2026-03-05,Handbag,2253.27
CUST2429,T809928,2026-03-05,Formal Shoes,1602.02
CUST2037,T149347,2026-03-05,Formal Shoes,4124.57
CUST2591,T713639,2026-03-05,Lawn Suit,4252.8
CUST2616,T774454,2026-03-05,Handbag,2386.97
CUST2644,T420633,2026-03-05,Lawn Suit,3806.32
CUST2761,T404568,2026-03-05,Saree,2021.51
CUST2189,T647230,2026-03-05,Blazer,1691.71
CUST2060,T175547,2026-03-05,Lawn Suit,2201.33
CUST2614,T552581,2026-03-05,Saree,7242.18
CUST2669,T458551,2026-03-05,Handbag,2149.38
CUST2609,T977213,2026-03-05,Belt,1813.17
CUST2022,T692355,2026-03-05,Dress,1824.94
CUST2460,T802494,2026-03-05,Formal Shoes,3162.46
CUST2584,T233185,2026-03-05,Sneakers,5106.05
CUST2734,T127350,2026-03-05,Formal Shoes,3223.06
CUST2061,T932463,2026-03-05,Cap,2512.36
CUST2133,T792918,2026-03-06,Lawn Suit,4016.73
CUST2625,T154977,2026-03-06,Lawn Suit,9550.04
CUST2156,T912836,2026-03-06,Cap,2848.45
CUST2548,T157982,2026-03-06,Kurti,3476.43
CUST2385,T136519,2026-03-06,Saree,2253.15
CUST2563,T444153,2026-03-06,Lawn Suit,7819.1
CUST2118,T615520,2026-03-06,Handbag,1628.64
CUST2205,T604021,2026-03-06,Formal Shoes,7624.32
CUST2166,T821850,2026-03-06,Sneakers,2795.62
CUST2026,T695085,2026-03-06,Sneakers,1632.18
CUST2042,T374996,2026-03-06,Blazer,3688.85
CUST2032,T117889,2026-03-06,Cap,5767.94
CUST2054,T671076,2026-03-07,Cap,3115.28
CUST2524,T699906,2026-03-07,Belt,2038.7
CUST2314,T364928,2026-03-07,Sneakers,1409.11
CUST2435,T846092,2026-03-07,Jeans,5137.14
CUST2318,T291011,2026-03-07,Watch,3531.47
CUST2293,T661773,2026-03-07,Formal Shoes,2540.29
CUST2676,T459043,2026-03-07,Handbag,6429.96
CUST2520,T274582,2026-03-07,Dress,4238.97
CUST2046,T336254,2026-03-07,Jeans,9644.4
CUST2777,T454498,2026-03-07,Jeans,2686.7
CUST2687,T961404,2026-03-07,Cap,2318.34
CUST2424,T585420,2026-03-07,Lawn Suit,7078.57
CUST2604,T197685,2026-03-07,Belt,7325.72
CUST2006,T437505,2026-03-07,Watch,3393.94
CUST2354,T322151,2026-03-08,Cap,7825.15
CUST2454,T365030,2026-03-08,Dress,3834.12
CUST2329,T977296,2026-03-08,Sneakers,10248.33
CUST2011,T379077,2026-03-08,Cap,2698.65
CUST2000,T804975,2026-03-08,Jeans,4837.92
CUST2234,T967899,2026-03-08,Cap,4385.3
CUST2653,T398307,2026-03-08,Dress,3436.21
CUST2089,T278054,2026-03-08,Watch,2242.33
CUST2633,T623521,2026-03-08,Sneakers,2348.45
CUST2141,T758659,2026-03-08,Lawn Suit,4033.75
CUST2264,T721272,2026-03-08,Dress,5163.61
CUST2203,T846009,2026-03-08,Belt,5262.46
CUST2670,T541273,2026-03-08,Jeans,3160.42
CUST2470,T137000,2026-03-08,Saree,7595.87
CUST2063,T438666,2026-03-08,Jeans,8620.22
CUST2225,T244697,2026-03-08,Watch,6584.51
CUST2545,T564499,2026-03-08,Belt,3368.74
CUST2168,T192030,2026-03-08,Saree,3389.93
CUST2487,T757262,2026-03-08,Dress,2942.18
CUST2010,T667808,2026-03-09,Cap,4007.89
CUST2211,T925616,2026-03-09,Jeans,1936.08
CUST2362,T918183,2026-03-09,Kurti,3621.02
CUST2621,T974811,2026-03-09,Handbag,5299.78
CUST2554,T580056,2026-03-09,Handbag,7393.6
CUST2215,T141084,2026-03-09,Belt,4095.45
CUST2705,T175807,2026-03-09,Lawn Suit,4986.88
CUST2251,T611977,2026-03-09,Kurti,2549.52
CUST2305,T493182,2026-03-09,Lawn Suit,2399.5
CUST2222,T464290,2026-03-09,Saree,3697.57
CUST2480,T926966,2026-03-09,Jeans,2576.95
CUST2103,T530340,2026-03-09,Lawn Suit,2258.88
CUST2018,T968635,2026-03-09,Kurti,3739.64
CUST2085,T131266,2026-03-09,Saree,2268.35
CUST2258,T109849,2026-03-09,Sneakers,4334.66
CUST2664,T340840,2026-03-09,Handbag,1929.75
CUST2755,T715620,2026-03-09,Blazer,4462.34
CUST2348,T216505,2026-03-09,Kurti,2655.32
CUST2272,T936487,2026-03-09,Handbag,3456.94
CUST2712,T282056,2026-03-09,Dress,3917.34
CUST2508,T194720,2026-03-09,Formal Shoes,1905.65
CUST2281,T518500,2026-03-09,Handbag,4081.01
CUST2682,T605004,2026-03-10,Handbag,4141.97
CUST2747,T569259,2026-03-10,Belt,5657.71
CUST2196,T990092,2026-03-10,Watch,6906.35
CUST2516,T629118,2026-03-10,Sneakers,2613.18
CUST2098,T512902,2026-03-10,Jeans,5303.07
CUST2723,T400438,2026-03-10,Saree,4704.54
CUST2287,T496005,2026-03-10,Lawn Suit,1753.02
CUST2093,T264154,2026-03-10,Sneakers,1433.34
CUST2230,T837073,2026-03-10,Handbag,2390.3
CUST2267,T213640,2026-03-10,Jeans,2651.53
CUST2157,T114151,2026-03-10,Jeans,3387.94
CUST2051,T661269,2026-03-10,Handbag,2285.76
CUST2756,T591344,2026-03-10,Dress,8302.17
CUST2795,T119198,2026-03-10,Sneakers,2583.56
CUST2024,T866500,2026-03-10,Formal Shoes,8129.4
CUST2444,T773479,2026-03-10,Formal Shoes,3660.24
CUST2353,T682439,2026-03-10,Kurti,3263.08
CUST2479,T110380,2026-03-10,Cap,1832.07
CUST2074,T428118,2026-03-10,Lawn Suit,10613.16
CUST2451,T437363,2026-03-10,Cap,3542.86
CUST2427,T981436,2026-03-10,Cap,1823.22
CUST2729,T737101,2026-03-11,Belt,1490.54
CUST2252,T854673,2026-03-11,Cap,3997.96
CUST2764,T321752,2026-03-11,Watch,3734.74
CUST2173,T473654,2026-03-11,Blazer,1727.64
CUST2057,T686536,2026-03-11,Formal Shoes,1853.77
CUST2642,T754200,2026-03-11,Sneakers,2283.83
CUST2246,T736454,2026-03-11,Dress,3784.71
CUST2750,T770662,2026-03-11,Cap,4483.46
CUST2523,T575133,2026-03-11,Sneakers,1487.58
CUST2692,T759149,2026-03-11,Jeans,4466.39
CUST2174,T845797,2026-03-11,Kurti,5319.5
CUST2693,T172892,2026-03-11,Formal Shoes,9160.07
CUST2769,T774019,2026-03-11,Jeans,3327.02
CUST2255,T394303,2026-03-11,Cap,1445.69
CUST2265,T798901,2026-03-11,Saree,3383.03
CUST2789,T231603,2026-03-11,Formal Shoes,1624.21
CUST2583,T790054,2026-03-11,Sneakers,3941.59
CUST2026,T162515,2026-03-11,Saree,2495.34
CUST2050,T774973,2026-03-11,Belt,3426.39
CUST2004,T628266,2026-03-11,Watch,3068.84
CUST2774,T808367,2026-03-11,Cap,2074.54
CUST2599,T921680,2026-03-11,Saree,2299.93
CUST2132,T311680,2026-03-11,Blazer,1926.79
CUST2490,T803140,2026-03-11,Lawn Suit,2775.35
CUST2491,T253373,2026-03-11,Belt,4524.56
CUST2539,T238870,2026-03-11,Belt,1781.37
CUST2291,T584714,2026-03-11,Blazer,3053.65
CUST2399,T228445,2026-03-11,Formal Shoes,2349.97
CUST2144,T973646,2026-03-11,Watch,4528.78
